timestamp,cmd_torque,cmd_torque_clamped,target_position,position,velocity,estimated_torque,valid
26.152003,-1.281578,-1.281578,0.000000,-3.928261,4.648824,-0.362651,1
26.153003,-1.177138,-1.177138,0.000000,-3.923659,4.542741,-0.333079,1
26.154003,-1.066016,-1.066016,0.000000,-3.919057,4.395032,-0.240730,1
26.155003,-0.952058,-0.952058,0.000000,-3.915222,4.278207,-0.249550,1
26.156003,-0.839690,-0.839690,0.000000,-3.910620,4.366832,-0.157201,1
26.157004,-0.733050,-0.733050,0.000000,-3.906785,4.021729,-0.070040,1
26.158003,-0.636798,-0.636798,0.000000,-3.902566,4.102298,-0.029572,1
26.159003,-0.554834,-0.554834,0.000000,-3.898348,4.075442,0.064333,1
26.160009,-0.490611,-0.490611,0.000000,-3.894513,3.938475,0.061220,1
26.161006,-0.448224,-0.448224,0.000000,-3.890678,3.962645,0.085086,1
26.162007,-0.429420,-0.429420,0.000000,-3.886842,3.763909,0.054994,1
26.163006,-0.436059,-0.436059,0.000000,-3.883007,3.716910,0.054476,1
26.164006,-0.468913,-0.468913,0.000000,-3.879556,3.762566,0.059145,1
26.165009,-0.528082,-0.528082,0.000000,-3.875721,3.728996,-0.032685,1
26.166007,-0.611945,-0.611945,0.000000,-3.872269,3.643056,-0.072634,1
26.167004,-0.718810,-0.718810,0.000000,-3.868434,3.634999,-0.163945,1
26.168004,-0.846261,-0.846261,0.000000,-3.864983,3.473861,-0.140599,1
26.169003,-0.990470,-0.990470,0.000000,-3.861531,3.561144,-0.115177,1
26.170003,-1.147718,-1.147718,0.000000,-3.858079,3.487289,-0.133335,1
26.171003,-1.313179,-1.313179,0.000000,-3.854628,3.449690,-0.102206,1
26.172003,-1.482393,-1.482393,0.000000,-3.851560,3.272439,-0.081973,1
26.173006,-1.651084,-1.651084,0.000000,-3.848108,3.237526,-0.144230,1
26.174003,-1.812778,-1.812778,0.000000,-3.845040,2.983734,-0.037873,1
26.175003,-1.964859,-1.964859,0.000000,-3.841972,3.160985,-0.064333,1
26.176003,-2.102692,-2.102692,0.000000,-3.839288,2.880337,-0.125034,1
26.177003,-2.223239,-2.223239,0.000000,-3.836220,2.801111,-0.142674,1
26.178006,-2.323990,-2.323990,0.000000,-3.833151,2.887051,-0.154607,1
26.179006,-2.402555,-2.402555,0.000000,-3.830467,2.642659,-0.222053,1
26.180009,-2.458518,-2.458518,0.000000,-3.828549,2.441237,-0.281716,1
26.181007,-2.491441,-2.491441,0.000000,-3.825865,2.450636,-0.303507,1
26.182007,-2.502496,-2.502496,0.000000,-3.823947,2.237129,-0.335154,1
26.183006,-2.493173,-2.493173,0.000000,-3.821646,2.063906,-0.442030,1
26.184006,-2.465759,-2.465759,0.000000,-3.819729,2.028993,-0.570177,1
26.185008,-2.423031,-2.423031,0.000000,-3.818195,1.506638,-0.671346,1
26.186007,-2.368471,-2.368471,0.000000,-3.816661,1.533494,-0.750206,1
26.187004,-2.305633,-2.305633,0.000000,-3.815510,1.230018,-0.802606,1
26.188003,-2.238033,-2.238033,0.000000,-3.814743,0.945341,-0.873165,1
26.189003,-2.169139,-2.169139,0.000000,-3.813976,0.639180,-0.891842,1
26.190003,-2.102386,-2.102386,0.000000,-3.813209,0.596210,-0.886654,1
26.191003,-2.040783,-2.040783,0.000000,-3.813209,0.377331,-0.877316,1
26.192003,-1.986596,-1.986596,0.000000,-3.813209,0.081912,-0.886135,1
26.193003,-1.941583,-1.941583,0.000000,-3.813209,-0.001343,-0.858119,1
26.194003,-1.906816,-1.906816,0.000000,-3.813593,-0.260506,-0.861751,1
26.195003,-1.882466,-1.882466,0.000000,-3.813976,-0.504898,-0.871609,1
26.196003,-1.868032,-1.868032,0.000000,-3.814743,-0.594867,-0.802087,1
26.197003,-1.862215,-1.862215,0.000000,-3.815510,-0.788232,-0.720634,1
26.198006,-1.863062,-1.863062,0.000000,-3.816661,-0.832545,-0.643849,1
26.199006,-1.867996,-1.867996,0.000000,-3.817428,-1.042024,-0.686911,1
26.200009,-1.874006,-1.874006,0.000000,-3.818578,-1.117222,-0.633473,1
26.201019,-1.877726,-1.877726,0.000000,-3.820112,-1.263588,-0.616871,1
26.202013,-1.875615,-1.875615,0.000000,-3.821646,-1.395184,-0.535936,1
26.203010,-1.864305,-1.864305,0.000000,-3.823180,-1.561693,-0.529191,1
26.204009,-1.840457,-1.840457,0.000000,-3.824714,-1.572436,-0.511032,1
26.205017,-1.800820,-1.800820,0.000000,-3.826632,-1.734916,-0.493912,1
26.206025,-1.742978,-1.742978,0.000000,-3.828166,-1.873226,-0.464339,1
26.207010,-1.667240,-1.667240,0.000000,-3.830083,-1.998108,-0.442030,1
26.208010,-1.569817,-1.569817,0.000000,-3.832001,-1.986023,-0.432691,1
26.209009,-1.451766,-1.451766,0.000000,-3.834302,-2.194159,-0.424390,1
26.210007,-1.313600,-1.313600,0.000000,-3.836603,-2.230415,-0.406232,1
26.211005,-1.156981,-1.156981,0.000000,-3.838904,-2.182073,-0.385479,1
26.212004,-0.983828,-0.983828,0.000000,-3.841205,-2.375439,-0.331004,1
26.213004,-0.797221,-0.797221,0.000000,-3.843506,-2.374096,-0.313364,1
26.214003,-0.601306,-0.601306,0.000000,-3.846191,-2.551347,-0.306619,1
26.215012,-0.398124,-0.398124,0.000000,-3.848492,-2.458693,-0.293649,1
26.216008,-0.196707,-0.196707,0.000000,-3.851560,-2.584918,-0.328928,1
26.217010,0.001926,0.001926,0.000000,-3.853861,-2.633259,-0.336711,1
26.218008,0.190953,0.190953,0.000000,-3.856545,-2.660115,-0.308176,1
26.219007,0.367058,0.367058,0.000000,-3.859230,-2.762169,-0.274453,1
26.220008,0.526073,0.526073,0.000000,-3.862298,-2.866909,-0.266671,1
26.221008,0.663756,0.663756,0.000000,-3.864983,-2.752770,-0.239692,1
26.222008,0.777546,0.777546,0.000000,-3.867667,-2.611774,-0.207526,1
26.223008,0.865000,0.865000,0.000000,-3.870352,-2.638630,-0.205451,1
26.224007,0.925055,0.925055,0.000000,-3.872653,-2.613117,-0.174841,1
26.225014,0.957416,0.957416,0.000000,-3.875337,-2.559404,-0.111545,1
26.226005,0.962257,0.962257,0.000000,-3.878022,-2.384838,-0.033204,1
26.227003,0.941495,0.941495,0.000000,-3.880323,-2.443922,0.020753,1
26.228003,0.897184,0.897184,0.000000,-3.882624,-2.488235,0.054994,1
26.229004,0.832305,0.832305,0.000000,-3.884925,-2.347240,0.080935,1
26.230004,0.750659,0.750659,0.000000,-3.887226,-2.221015,0.086642,1
26.231003,0.656282,0.656282,0.000000,-3.889527,-2.341868,0.146825,1
26.232003,0.553490,0.553490,0.000000,-3.891828,-2.125675,0.138524,1
26.233004,0.446796,0.446796,0.000000,-3.894129,-2.258614,0.123478,1
26.234004,0.340694,0.340694,0.000000,-3.896047,-2.015564,0.122959,1
26.235004,0.239326,0.239326,0.000000,-3.897964,-1.999451,0.102206,1
26.236003,0.146454,0.146454,0.000000,-3.900265,-2.109561,0.070559,1
26.237004,0.065149,0.065149,0.000000,-3.902183,-1.913511,0.046175,1
26.238020,-0.002815,-0.002815,0.000000,-3.904100,-1.972594,0.021790,1
26.239013,-0.053371,-0.053371,0.000000,-3.906018,-1.866512,-0.022828,1
26.240017,-0.087588,-0.087588,0.000000,-3.907935,-1.936338,-0.086123,1
26.241010,-0.104617,-0.104617,0.000000,-3.909853,-1.810114,-0.144749,1
26.242008,-0.105605,-0.105605,0.000000,-3.911770,-1.865169,-0.163427,1
26.243008,-0.091860,-0.091860,0.000000,-3.913688,-1.834284,-0.180548,1
26.244008,-0.065500,-0.065500,0.000000,-3.915605,-1.871883,-0.211676,1
26.245014,-0.028952,-0.028952,0.000000,-3.917523,-1.851741,-0.211158,1
26.246004,0.013754,0.013754,0.000000,-3.919441,-1.879940,-0.243324,1
26.247003,0.060401,0.060401,0.000000,-3.921358,-1.826228,-0.247993,1
